"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/cli/common-cli-commands.md","34","`magento info:dependencies:{show-modules/show-modules-circular/show-framework}`","../cli/dependency-reports.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/cli/common-cli-commands.md","35","`magento i18n:{collect-phrases/pack/uninstall}`","../cli/localization.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/cli/common-cli-commands.md","36","`magento setup:static-content:deploy`","../cli/static-view-file-deployment.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/cli/common-cli-commands.md","37","`magento dev:source-theme:deploy`","../cli/create-symlinks.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/cli/common-cli-commands.md","38","`magento dev:tests:run`","../cli/unit-tests.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/cli/common-cli-commands.md","39","`magento dev:xml:convert`","../cli/convert-layout-files.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/cli/common-cli-commands.md","40","`magento setup:perf:generate-fixtures`","../cli/generate-data.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/cli/common-cli-commands.md","41","`magento sampledata:install`","../../installation/sample-data/overview.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/cli/common-cli-commands.md","41","Optional sample data","../../installation/sample-data/overview.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/cli/common-cli-commands.md","42","`magento config:{set/sensitive:set/show/}`","../cli/set-configuration-values.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/cli/common-cli-commands.md","43","`magento admin:user:{create/unlock}`","../../installation/tutorials/admin.md#create-edit-or-unloack-an-administrator-account"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/cli/start-message-queues.md","10","message queue consumer","../queues/consumers.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/cli/start-message-queues.md","30","`queue:consumers:start`","../../tools/reference/commerce-on-premises.md#queueconsumersstart"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/cli/start-message-queues.md","34","`multiple_processes`","../queues/manage-message-queues.md#configuration"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/cli/import-configuration.md","10","pipeline deployment model","../deployment/technical-details.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/cli/generate-data.md","17","Sample storefront with generated data","../../assets/configuration/generate-data.png"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/cli/generate-data.md","49","reindex all indexers","../cli/manage-indexers.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/cli/export-configuration.md","8","pipeline deployment model","../deployment/technical-details.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/cli/export-configuration.md","29","config.php reference","../reference/config-reference-configphp.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/cli/export-configuration.md","38","env.php reference","../reference/config-reference-envphp.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/cli/config-cli.md","25","Installation flow","../../installation/overview.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/cli/config-cli.md","31","System Requirements","../../installation/system-requirements.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/cli/config-cli.md","32","Prerequisites","../../installation/prerequisites/overview.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/cli/config-cli.md","33","switch to the file system owner","../../installation/prerequisites/file-system/overview.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/cli/code-compiler.md","43","Enable modules","../../installation/tutorials/manage-modules.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/cli/code-compiler.md","55","Deploy static view files without installing Magento","../cli/static-view-file-deployment.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/cli/set-mode.md","10","application modes","../bootstrap/application-modes.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/cli/set-mode.md","18","Commerce ownership and permissions in development and production","../deployment/file-system-permissions.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/cli/set-mode.md","41","file system owner","../../installation/prerequisites/file-system/overview.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/cli/set-mode.md","71","code compilation","../cli/code-compiler.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/cli/set-mode.md","158","Run CLI commands from anywhere","../cli/config-cli.md#config-install-cli-first"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/cli/manage-indexers.md","86","cron job","../cli/configure-cron-jobs.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/cli/manage-indexers.md","270","maintenance","../../installation/tutorials/maintenance-mode.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/cli/static-view-file-deployment.md","10","production mode","../bootstrap/application-modes.md#production-mode"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/cli/static-view-file-deployment.md","21","Default","../bootstrap/application-modes.md#default-mode"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/cli/static-view-file-deployment.md","21","developer","../bootstrap/application-modes.md#developer-mode"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/cli/static-view-file-deployment.md","22","Production","../bootstrap/application-modes.md#production-mode"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/cli/static-view-file-deployment.md","32","switch to the file system owner","../../installation/prerequisites/file-system/overview.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/cli/static-view-file-deployment.md","149","`bin/magento app:config:dump`","../cli/export-configuration.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/cli/static-view-file-deployment.md","155","Install the Commerce software first","../../installation/overview.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/cli/static-view-file-deployment.md","167","command line","../../installation/composer.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/cli/static-view-file-deployment.md","168","switch to","../../installation/prerequisites/file-system/overview.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/cli/set-configuration-values.md","18","Sensitive and system-specific configuration paths reference","../reference/config-reference-sens.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/cli/set-configuration-values.md","19","Payment configuration paths reference","../reference/config-reference-payment.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/cli/set-configuration-values.md","20","General configuration paths reference","../reference/config-reference-general.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/cli/set-configuration-values.md","21","Commerce Enterprise B2B Extension configuration paths reference","../reference/config-reference-b2b.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/cli/set-configuration-values.md","48","Sensitive and system-specific configuration paths reference","../reference/config-reference-sens.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/cli/set-configuration-values.md","49","Payment configuration paths reference","../reference/config-reference-payment.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/cli/set-configuration-values.md","50","Other configuration paths reference","../reference/config-reference-general.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/cli/set-configuration-values.md","51","Commerce Enterprise B2B Extension configuration paths reference","../reference/config-reference-b2b.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/cli/set-configuration-values.md","65","Get a website or store view code from the Admin","../../assets/configuration/website-code.png"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/cli/set-configuration-values.md","216","encrypted values","../reference/config-reference-sens.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/cli/set-configuration-values.md","287","Use environment variables to override configuration settings","../reference/override-config-settings.md#environment-variables"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/cli/static-view-file-strategy.md","21","Deploy static view files","../cli/static-view-file-deployment.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/cli/configure-cron-jobs.md","31","Secure cron.php to run in a browser","../security/secure-cron-php.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/cli/configure-cron-jobs.md","43","Required PHP settings","../../installation/prerequisites/php-settings.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/cli/configure-cron-jobs.md","54","file system owner","../../installation/prerequisites/file-system/overview.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/cli/configure-cron-jobs.md","95","file system owner","../../installation/prerequisites/file-system/overview.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/cli/configure-cron-jobs.md","129","Configure custom cron jobs and cron groups","../cron/custom-cron.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/cli/manage-cache.md","28","application bootstrap parameters","../bootstrap/set-parameters.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/cli/manage-cache.md","65","file system owner","../../installation/prerequisites/file-system/overview.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/cli/manage-cache.md","81","application bootstrap parameters","../bootstrap/set-parameters.md#bootstrap-parameters"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/cli/manage-cache.md","109","Developer mode","../bootstrap/application-modes.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/storage/multi-master-masterdb.md","25","installation guide","../../installation/overview.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/storage/multi-master-masterdb.md","89","Running commands","../cli/config-cli.md#running-commands"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/storage/memcache-ubuntu.md","84","Confirm memcached is recognized by the web server","../../assets/configuration/memcache.png"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/storage/multi-master-manual.md","49","file system owner","../../installation/prerequisites/file-system/overview.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/storage/multi-master-manual.md","474","file system owner","../../installation/prerequisites/file-system/overview.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/storage/revert-split-database.md","62","phpMyAdmin","../../installation/prerequisites/optional-software.md#phpmyadmin"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/storage/memcache-centos.md","103","Confirm memcache is recognized by the web server","../../assets/configuration/memcache.png"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/storage/db-profiler.md","88","Sample database profiler results","../../assets/configuration/db-profiler-results.png"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/storage/memcached.md","13","Redis","../cache/redis-pg-cache.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/storage/memcached.md","13","Varnish","../cache/config-varnish.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/storage/multi-master-verify.md","19","phpmyadmin","../../installation/prerequisites/optional-software.md#phpmyadmin"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/storage/multi-master-verify.md","28","`magento setup:backup --db`","../../installation/tutorials/backup.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/storage/sessions.md","12","Use Redis for session storage","../cache/redis-session.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/storage/multi-master.md","33","Adobe Commerce uses different databases to store tables","../../assets/configuration/split-db-diagram-ee.png"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/storage/multi-master.md","67","`magento setup:backup --db`","../../installation/tutorials/backup.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/search/overview-search.md","11","Search engine prerequisites","../../installation/prerequisites/search-engine/overview.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/search/overview-search.md","12","Configure nginx for your search engine","../../installation/prerequisites/search-engine/configure-nginx.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/search/overview-search.md","13","Configure Apache for your search engine","../../installation/prerequisites/search-engine/configure-apache.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/search/overview-search.md","14","Install the Commerce software","../../installation/composer.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/search/search-stopwords.md","32","file system owner","../../installation/prerequisites/file-system/overview.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/search/search-stopwords.md","58","file system owner","../../installation/prerequisites/file-system/overview.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/search/configure-search-engine.md","22","upgrade prerequisites","../../upgrade/prepare/prerequisites.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/search/configure-search-engine.md","44","success","../../assets/configuration/elastic_test-success.png"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/search/configure-search-engine.md","48","Configure Apache for your search engine","../../installation/prerequisites/search-engine/configure-apache.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/search/configure-search-engine.md","49","Configure nginx for your search engine","../../installation/prerequisites/search-engine/configure-nginx.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/search/configure-search-engine.md","53","failed","../../assets/configuration/elastic_test-fail.png"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/search/configure-search-engine.md","60","UNIX firewall and SELinux","../../installation/prerequisites/search-engine/overview.md#firewall-and-selinux"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/search/configure-search-engine.md","86","cache management","../../assets/configuration/refresh-cache.png"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/search/configure-search-engine.md","88","`bin/magento cache:clean`","../cli/manage-cache.md#clean-and-flush-cache-types"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/search/configure-search-engine.md","92","file system owner","../../installation/prerequisites/file-system/overview.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/search/configure-search-engine.md","111","cron is enabled","../cli/configure-cron-jobs.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/logs/database-activity.md","16","enable and disable database logging","../cli/enable-logging.md#database-logging"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/logs/logger-interface.md","21","Log database activity","../logs/database-activity.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/multi-sites/ms-admin.md","35","Create and enable a root category","../../assets/configuration/add-root-category.png"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/multi-sites/ms-admin.md","54","Add a website","../../assets/configuration/multi-site-website.png"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/multi-sites/ms-admin.md","73","Add a store","../../assets/configuration/multi-site-store.png"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/multi-sites/ms-admin.md","92","Add a store","../../assets/configuration/multi-site-storeview.png"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/multi-sites/ms-admin.md","106","Select a scope","../../assets/configuration/multi-site-scope.png"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/multi-sites/ms-admin.md","135","Select the default config scope","../../assets/configuration/multi-site-default.png"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/multi-sites/ms-admin.md","141","Add the store code to the store base URL","../../assets/configuration/multi-site-add-store-url.png"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/multi-sites/ms-admin.md","156","Select the default config scope","../../assets/configuration/multi-site-default.png"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/multi-sites/ms-admin.md","172","Use environment variables to override configuration settings","../reference/override-config-settings.md#environment-variables"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/multi-sites/ms-nginx.md","56","nginx configuration","../../installation/prerequisites/web-server/nginx.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/multi-sites/change-increment-id.md","14","any supported version","../../installation/prerequisites/database/mysql.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/deployment/build-system.md","22","Prerequisite for your development, build, and production systems","../deployment/technical-details.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/deployment/build-system.md","27","Export the configuration","../cli/export-configuration.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/deployment/build-system.md","121","`.gitignore` reference","../reference/config-reference-gitignore.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/deployment/build-system.md","123","default mode","../bootstrap/application-modes.md#default-mode"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/deployment/build-system.md","123","developer mode","../bootstrap/application-modes.md#developer-mode"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/deployment/overview.md","11","Single-machine deployment","../deployment/single-machine.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/deployment/overview.md","67","`magento config:set` and `magento:sensitive:set` commands","../cli/set-configuration-values.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/deployment/overview.md","73","`magento config:set` command","../cli/set-configuration-values.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/deployment/example-using-cli.md","27","Sensitive and system-specific configuration paths reference","../reference/config-reference-sens.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/deployment/example-using-cli.md","28","Payment configuration paths reference","../reference/config-reference-payment.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/deployment/example-using-cli.md","29","Other configuration paths reference","../reference/config-reference-general.md"
"/Users/meker/Src1/AdobeDocs/commerce-operations.en/help/configuration/deployment/example-using-cli.md","30","Commerce Enterprise B2B Extension configuration paths reference","../reference/config-reference-b2b.md"
